CNTSCHID,CNTSTUID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250D06JA,ST250D07JA,PV1MATH,PV1READ,PV1SCIE
76400099,76408299,11,6,2006,1,7640001,7640001,404.466,430.312,435.617
76400099,76408312,10,2,2007,1,7640001,7640002,402.459,330.914,425.615
76400099,76408429,10,8,2006,1,7640001,7640002,357.636,391.974,333.895
76400099,76408522,10,10,2006,1,7640002,7640002,391.664,431.938,352.602
76400099,76408539,10,5,2007,2,7640001,7640002,247.982,324.183,251.922
76400099,76409109,10,4,2007,1,7640001,7640002,422.317,436.501,486.711
76400100,76400067,9,11,2006,2,7640001,7640001,366.541,365.027,398.247
76400100,76400405,10,10,2006,2,7640001,7640002,352.735,402.288,432.432
76400100,76400492,10,7,2006,2,7640001,7640002,390.371,414.812,514.703
76400100,76400513,9,3,2007,1,7640002,7640002,368.415,409.791,409.067
76400100,76401050,9,9,2006,2,7640001,7640002,319.102,352.502,334.895
76400100,76401057,9,2,2007,1,7640001,7640002,447.263,391.217,471.577
76400100,76401355,10,9,2006,2,7640002,7640002,359.203,346.394,387.284
76400100,76402633,10,10,2006,1,7640002,7640002,427.208,440.368,428.698
76400100,76402708,10,8,2006,1,7640002,7640002,503.739,407.294,530.56
76400100,76404996,10,8,2006,1,7640001,7640002,473.737,408.946,544.315
76400100,76405055,10,7,2006,2,7640001,7640002,326.429,331.352,309.549
76400100,76405512,10,10,2006,1,7640002,7640002,414.619,426.506,400.986
76400100,76406073,10,8,2006,1,7640001,7640002,398.714,304.915,386.189
76400100,76407999,10,8,2006,2,7640001,7640002,389.043,412.747,405.688
76400100,76408136,10,10,2006,1,7640002,7640002,401.271,410.177,397.003
76400100,76408550,10,12,2006,1,7640001,7640002,383.921,479.665,479.502
76400100,76408860,9,7,2006,2,7640001,7640002,350.038,307.266,332.584
76400101,76400120,9,3,2007,2,7640002,7640002,352.794,344.76,392.637
76400101,76400816,9,5,2007,2,7640002,7640002,281.522,248.173,310.501
76400101,76400920,9,1,2007,2,7640001,7640001,362.656,372.773,347.82
76400101,76400927,9,1,2007,1,7640002,7640002,292.053,310.593,354.418
76400101,76401233,9,1,2007,2,7640001,7640002,319.821,327.779,342.518
76400101,76401236,9,7,2006,2,7640001,7640002,340.535,270.296,421.01
76400101,76401710,9,1,2007,2,7640001,7640002,266.23,200.953,219.329
76400101,76402772,9,1,2007,1,7640001,7640002,431.025,368.823,432.843
76400101,76402795,9,5,2007,2,7640002,7640002,375.973,434.266,423.758
76400101,76403237,8,1,2007,2,7640001,7640001,317.313,262.496,292.66
76400101,76403416,9,4,2007,2,7640001,7640002,356.773,340.311,399.708
76400101,76404362,9,3,2007,1,7640001,7640002,450.945,450.533,431.988
76400101,76404364,8,6,2006,1,7640001,7640001,418.189,438.816,425.201
76400101,76405290,9,3,2007,2,7640001,7640002,400.908,420.593,458.652
76400101,76406010,8,2,2007,2,7640001,7640002,357.299,394.572,348.348
76400101,76406138,9,12,2006,1,7640002,7640002,339.296,359.73,401.185
76400101,76406233,9,2,2007,1,7640001,7640002,359.903,402.082,389.3
76400101,76406708,9,4,2007,2,7640001,7640002,305.691,349.103,406.436
76400101,76407825,9,4,2007,2,7640001,7640002,401.433,373.297,495.656
76400101,76407913,9,1,2007,1,7640002,7640002,403.028,399.142,443.462
76400101,76408050,8,12,2006,2,7640002,7640002,373.289,384.945,454.901
76400101,76408105,9,12,2006,2,7640001,7640002,362.714,272.982,417.932
76400101,76408249,9,3,2007,2,7640002,7640002,396.575,441.213,395.938
76400101,76409063,9,4,2007,2,7640001,7640002,400.307,373.446,430.538
76400102,76400042,9,4,2007,1,7640001,7640002,384.161,524.92,416.101
76400102,76400897,9,4,2007,2,7640001,7640002,340.714,358.701,387.082
76400102,76402079,9,1,2007,1,7640001,7640002,340,361.765,318.989
76400102,76402435,9,5,2007,2,7640002,7640002,545.174,429.122,544.85
76400102,76403836,9,2,2007,1,7640002,7640002,441.02,495.098,465.262
76400102,76404813,9,3,2007,2,7640001,7640002,380.143,339.931,389.122
76400102,76406192,9,1,2007,2,7640002,7640002,396.028,322.369,432.15
76400103,76400046,10,7,2006,2,7640001,7640002,446.292,436.1,444.028
76400103,76400066,9,4,2007,2,7640002,7640001,421.608,334.989,385.15
76400103,76400222,10,11,2006,1,7640001,7640002,358.391,346.604,303.921
76400103,76400828,9,3,2007,2,7640001,7640002,408.934,328.875,416.289
76400103,76400852,9,5,2007,1,7640002,7640002,455.385,461.388,501.709
76400103,76401081,10,12,2006,1,7640001,7640002,405.964,422.649,503.996
76400103,76401084,10,8,2006,2,7640002,7640002,360.44,340.217,335.685
76400103,76401215,9,2,2007,2,7640001,7640002,368.603,318.912,278.826
76400103,76401415,9,4,2007,1,7640001,7640002,398.588,347.059,517.805
76400103,76401459,10,5,2007,1,7640001,7640001,504.643,470.198,567.308
76400103,76401912,10,7,2006,1,7640001,7640002,396.552,339.332,305.458
76400103,76402154,9,1,2007,1,7640002,7640002,416.897,488.406,486.117
76400103,76402656,10,11,2006,2,7640001,7640002,414.507,396.461,438.41
76400103,76402844,9,5,2007,1,7640002,7640002,418.165,390.747,486.831
76400103,76402858,9,3,2007,1,7640001,7640002,435.594,360.191,421.875
76400103,76403535,10,7,2006,1,7640001,7640002,436.435,503.031,440.978
76400103,76403918,10,6,2006,1,7640002,7640002,455.332,497.567,443.317
76400103,76404183,9,2,2007,1,7640001,7640002,395.553,451.864,480.036
76400103,76404308,10,11,2006,1,7640001,7640002,315.826,312.66,356.579
76400103,76404318,9,5,2007,2,7640002,7640002,288.253,337.029,360.631
76400103,76404725,10,6,2006,2,7640002,7640001,488.725,441.244,527.022
76400103,76404810,9,4,2007,1,7640001,7640001,396.956,418.235,427.384
76400103,76405780,9,4,2007,1,7640002,7640002,378.796,391.798,412.057
76400103,76405860,10,9,2006,2,7640002,7640002,456.596,444.886,521.308
76400103,76406015,10,11,2006,1,7640001,7640002,336.297,360.554,373.091
76400103,76406261,10,1,2007,1,7640001,7640002,473.422,410.994,507.152
76400103,76406441,10,8,2006,1,7640002,7640002,490.724,461.387,524.658
76400103,76407177,10,10,2006,1,7640001,7640002,351.852,379.924,464.624
76400103,76407253,9,3,2007,1,7640002,7640002,395.746,406.085,350.774
76400103,76407418,9,4,2007,1,7640001,7640001,317.59,389.743,363.083
76400103,76407513,10,11,2006,2,7640001,7640002,500.436,506.357,570.516
76400103,76407588,9,4,2007,1,7640002,7640002,492.195,484.215,505.718
76400103,76407929,9,4,2007,1,7640001,7640002,435.537,459.732,508.922
76400103,76408260,9,1,2007,2,7640001,7640001,467.519,470.121,478.103
76400103,76408298,10,6,2006,2,7640002,7640002,427.7,368.43,382.841
76400103,76408645,9,2,2007,1,7640002,7640002,382.74,380.178,330.218
76400103,76408787,9,5,2007,2,7640001,7640002,419.068,357.508,365.662
76400103,76408930,10,11,2006,1,7640001,7640002,387.884,378.818,396.826
76400103,76408986,10,12,2006,1,7640001,7640002,483.866,565.758,494.092
76400104,76400457,9,2,2007,1,7640001,7640002,332.466,358.694,371.921
76400104,76400566,8,10,2006,2,7640001,7640002,340.841,308.629,364.263
76400104,76400732,8,7,2006,1,7640001,7640001,362.595,327.806,423.033
76400104,76401454,9,1,2007,2,7640001,7640002,314.262,294.477,377.647
76400104,76401698,9,5,2007,2,7640001,7640002,359.216,353.61,310.103
76400104,76401791,9,2,2007,1,7640001,7640001,346.932,301.739,267.425
76400104,76401829,9,5,2007,1,7640001,7640001,334.901,288.558,310.093
76400104,76401932,9,5,2007,2,7640001,7640002,301.416,294.955,334.076
76400104,76401980,9,2,2007,2,7640001,7640002,300.209,300.919,348.747
76400104,76402023,9,5,2007,2,7640001,7640002,343.151,316.15,326.022
76400104,76402063,9,1,2007,2,7640002,7640002,352.895,334.817,393.215
76400104,76403536,9,5,2007,2,7640002,7640002,411.086,381.504,441.416
76400104,76404004,9,5,2007,1,7640001,7640002,333.88,290.638,332.427
76400104,76404186,9,1,2007,2,7640001,7640001,408.978,451.144,406.857
76400104,76405034,9,2,2007,1,7640001,7640001,395.699,372.67,482.633
76400104,76405449,9,1,2007,2,7640002,7640002,277.118,213.226,261.989
76400104,76407861,8,1,2007,2,7640001,7640001,290.621,328.972,323.884
76400104,76407941,9,3,2007,1,7640001,7640001,360.277,380.687,368.082
76400104,76408573,9,5,2007,1,7640001,7640002,351.149,335.949,410.315
76400105,76400453,10,5,2007,1,7640001,7640002,480.561,485.044,524.496
76400105,76400690,9,9,2006,1,7640001,7640001,402.958,383.71,499.218
76400105,76400747,10,10,2006,1,7640001,7640001,272.896,418.293,331.863
76400105,76400923,10,1,2007,1,7640001,7640001,373.723,338.684,436.163
76400105,76400952,10,7,2006,1,7640002,7640001,328.766,368.376,415.113
76400105,76401023,10,4,2007,1,7640002,7640001,345.304,393.435,405.656
76400105,76401139,10,7,2006,1,7640001,7640001,421.118,350.528,423.598
76400105,76401196,10,3,2007,1,7640001,7640002,451.451,478.979,467.028
76400105,76401951,10,9,2006,1,7640001,7640001,419.195,435.939,495.072
76400105,76402170,10,11,2006,1,7640002,7640002,445.416,380.224,447.432
76400105,76402481,10,3,2007,1,7640001,7640002,258.386,299.217,387.76
76400105,76402547,10,7,2006,1,7640001,7640001,447.721,441.63,428.945
76400105,76402679,10,12,2006,1,7640001,7640002,373.6,452.549,447.125
76400105,76402902,10,11,2006,1,7640001,7640002,465.723,482.174,467.482
76400105,76402980,10,6,2006,1,7640001,7640001,457.086,486.478,467.366
76400105,76403092,10,9,2006,1,7640001,7640002,446.259,369.199,498.499
76400105,76404028,10,4,2007,1,7640002,7640002,431.816,391.519,426.914
76400105,76404596,10,8,2006,1,7640001,7640001,345.831,350.185,377.057
76400105,76404785,10,6,2006,1,7640001,7640002,472.525,515.689,432.417
76400105,76404929,10,10,2006,1,7640001,7640001,341.507,359,367.38
76400105,76404998,10,8,2006,1,7640001,7640002,449.947,465.637,440.26
76400105,76405150,10,1,2007,1,7640001,7640001,426.905,465.42,438.671
76400105,76405450,9,1,2007,1,7640001,7640002,428.257,415.314,415.016
76400105,76405704,8,5,2007,1,7640002,7640002,325.396,367.596,400.417
76400105,76405770,9,4,2007,1,7640001,7640001,379.935,466.603,452.99
76400105,76405807,10,4,2007,1,7640001,7640002,447.507,423.832,408.647
76400105,76406086,10,10,2006,1,7640001,7640001,316.643,358.79,379.147
76400105,76406096,10,11,2006,1,7640001,7640002,400.021,377.711,513.779
76400105,76406106,10,3,2007,1,7640001,7640001,406.46,446.294,493.257
76400105,76406230,10,5,2007,1,7640001,7640002,345.105,391.885,383.502
76400105,76406283,10,10,2006,1,7640001,7640002,398.867,405.187,421.336
76400105,76406364,10,3,2007,1,7640002,7640002,428.685,459.968,467.659
76400105,76406473,10,4,2007,1,7640001,7640001,393.226,388.717,534.859
76400105,76406974,9,8,2006,1,7640002,7640002,325.862,383.642,339.476
76400105,76407145,10,11,2006,1,7640001,7640001,391.359,356.484,384.35
76400105,76407934,10,1,2007,1,7640001,7640002,424.824,326.014,419.364
76400105,76408085,10,1,2007,1,7640001,7640002,433.025,446.274,477.207
76400105,76408284,10,1,2007,1,7640001,7640002,423.641,447.004,557.751
76400105,76408859,10,5,2007,1,7640001,7640002,419.857,463.07,427.733
76400105,76409087,10,7,2006,1,7640001,7640001,397.956,433.957,419.897
76400106,76400094,10,1,2007,2,7640001,7640002,467.273,483.885,446.895
76400106,76400313,10,5,2007,2,7640001,7640001,509.823,416.69,545.888
76400106,76400411,10,7,2006,1,7640001,7640001,583.215,555.333,607.244
76400106,76400449,10,11,2006,1,7640002,7640002,470.872,517.322,564.69
76400106,76400543,10,6,2006,1,7640002,7640002,501.685,482.31,504.236
76400106,76400677,10,9,2006,1,7640001,7640001,436.928,489.274,503.234
76400106,76401227,10,4,2007,2,7640001,7640001,620.019,480.301,620.536
76400106,76401345,10,11,2006,1,7640002,7640001,499.37,558.499,542.672
76400106,76402091,10,8,2006,2,7640002,7640002,452.114,450.917,509.087
76400106,76402208,10,1,2007,1,7640001,7640002,542.801,512.393,570.484
76400106,76402430,10,3,2007,1,7640001,7640001,346.541,342.66,408.112
76400106,76402712,9,4,2007,2,7640001,7640001,580.347,526.753,616.152
76400106,76402780,10,11,2006,1,7640001,7640002,510.435,530.669,493.625
76400106,76402812,10,12,2006,1,7640001,7640001,636.105,543.923,718.242
76400106,76402841,10,3,2007,1,7640001,7640001,545.402,516.207,558.724
76400106,76402992,10,3,2007,1,7640001,7640002,504.852,537.855,566.098
76400106,76403454,10,7,2006,1,7640001,7640001,553.174,562.102,658.316
76400106,76403616,10,7,2006,2,7640001,7640002,431.415,424.66,419.477
76400106,76403794,9,4,2007,1,7640001,7640002,499.088,556.368,498.756
76400106,76403919,10,5,2007,2,7640001,7640001,498.156,477.853,478.05
76400106,76404113,10,1,2007,1,7640001,7640002,387.088,400.461,399.647
76400106,76404391,10,2,2007,2,7640001,7640001,601.043,567.508,611.236
76400106,76404565,10,8,2006,2,7640001,7640002,599.381,485.425,556.889
76400106,76404631,10,10,2006,1,7640001,7640002,508.99,511.195,492.216
76400106,76404656,10,12,2006,1,7640001,7640001,508.992,500.495,616.472
76400106,76404735,10,4,2007,1,7640001,7640002,361.257,427.769,464.375
76400106,76404880,10,1,2007,1,7640001,7640002,432.212,499.533,471.363
76400106,76405145,10,9,2006,2,7640001,7640001,424.379,486.971,499.155
76400106,76406494,10,1,2007,2,7640001,7640002,374.014,354.539,405.015
76400106,76406568,10,1,2007,1,7640001,7640002,492.992,515.021,560.27
76400106,76406630,10,9,2006,1,7640001,7640002,523.199,476.611,605.77
76400106,76406669,10,8,2006,1,7640001,7640001,382.815,398.686,438.448
76400106,76407002,10,10,2006,1,7640001,7640001,533.619,547.325,561.287
76400106,76407456,10,4,2007,2,7640001,7640002,489.152,540.139,546.944
76400106,76407676,10,10,2006,2,7640002,7640002,404.49,338.864,426.243
76400106,76407752,10,12,2006,1,7640001,7640002,457.412,511.978,493.861
76400106,76408135,10,6,2006,2,7640001,7640001,548.738,506.947,576.438
76400106,76408174,10,1,2007,2,7640001,7640002,531.721,498.923,593.246
76400106,76408383,10,9,2006,1,7640001,7640002,556.425,564.456,606.414
76400106,76408431,10,5,2007,2,7640001,7640002,407.857,404.089,403.743
76400106,76408669,10,10,2006,1,7640002,7640002,468.893,514.771,484.205
76400106,76409102,10,3,2007,1,7640001,7640001,552.071,493.978,528.061
76400107,76400050,9,5,2007,2,7640002,7640002,303.281,226.732,269.369
76400107,76400099,10,6,2006,2,7640002,7640002,412.178,341.304,462.488
76400107,76400365,10,8,2006,2,7640002,7640002,438.239,416.858,396.163
76400107,76400949,9,1,2007,2,7640002,7640002,390.707,357.534,393.219
76400107,76401220,9,4,2007,2,7640001,7640002,328.467,306.655,366.204
76400107,76401661,9,4,2007,2,7640002,7640002,414.908,430.933,499.983
76400107,76402312,10,9,2006,2,7640001,7640001,377.049,418.507,471.757
76400107,76402315,10,6,2006,2,7640002,7640002,320.472,370.246,416.316
76400107,76402388,10,12,2006,1,7640002,7640002,341.723,412.389,370.089
76400107,76402680,10,10,2006,2,7640001,7640002,373.644,296.091,328.878
76400107,76402935,10,3,2007,2,7640001,7640002,323.664,352.84,354.713
76400107,76402960,10,3,2007,1,7640002,7640001,307.558,300.491,320.192
76400107,76403106,10,11,2006,1,7640001,7640002,381.534,352.769,356.094
76400107,76403215,10,9,2006,1,7640002,7640002,350.18,250.833,335.918
76400107,76403315,10,8,2006,2,7640002,7640002,302.439,319.352,337.568
76400107,76403411,10,11,2006,1,7640001,7640002,371.308,328.705,325.654
76400107,76403412,9,2,2007,2,7640001,7640002,361.441,274.571,296.741
76400107,76403979,10,2,2007,1,7640001,7640002,387.858,337.583,457.454
76400107,76404755,10,10,2006,2,7640002,7640002,278.766,293.115,332.323
76400107,76404765,10,6,2006,2,7640001,7640002,375.542,334.216,333.261
76400107,76405135,10,10,2006,1,7640001,7640002,363.847,353.606,301.044
76400107,76405138,9,3,2007,2,7640001,7640002,336.493,309.734,388.86
76400107,76405415,10,9,2006,1,7640001,7640002,240.71,328.354,352.015
76400107,76405660,10,8,2006,1,7640002,7640002,313.062,374.644,307.86
76400107,76405691,9,3,2007,2,7640002,7640002,334.942,338.918,345.628
76400107,76405863,9,5,2007,2,7640001,7640002,335.323,359.589,365.801
76400107,76405898,10,11,2006,1,7640001,7640002,319.16,275.458,320.66
76400107,76406117,9,4,2007,1,7640002,7640002,372.823,327.936,340.146
76400107,76406290,10,1,2007,1,7640002,7640002,373.865,394.502,409.477
76400107,76406572,10,9,2006,2,7640001,7640001,233.042,258.535,213.319
76400107,76406605,10,9,2006,2,7640001,7640002,345.492,286.221,325.826
76400107,76407083,10,9,2006,1,7640001,7640002,348.126,336.474,324.544
76400107,76407097,10,4,2007,2,7640001,7640002,374.857,338.396,393.65
76400107,76407189,10,1,2007,2,7640001,7640002,266.522,259.888,305.199
76400107,76407290,9,2,2007,2,7640001,7640002,357.584,345.884,274.746
76400107,76407549,10,8,2006,2,7640002,7640002,340.914,358.244,375.796
76400107,76407596,10,11,2006,2,7640001,7640002,360.994,287.6,357.406
76400107,76407860,10,9,2006,1,7640001,7640002,365.043,284.963,345.606
76400107,76408575,10,9,2006,1,7640001,7640002,335.435,345.356,356.132
76400107,76408602,10,11,2006,1,7640002,7640002,397.122,370.841,415.2
76400107,76408635,10,12,2006,1,7640002,7640002,343.802,303.845,369.455
76400107,76408660,10,8,2006,1,7640002,7640002,313.546,311.958,309.256
76400108,76401004,10,9,2006,1,7640002,7640002,400.042,392.487,454.39
76400108,76401128,10,12,2006,2,7640001,7640002,337.223,255.129,337.324
76400108,76401308,10,11,2006,1,7640001,7640002,404.372,330.296,398.021
76400108,76401733,10,8,2006,2,7640002,7640002,416.578,369.984,386.759
76400108,76401941,10,3,2007,2,7640001,7640002,335.584,288.085,338.536
76400108,76402000,10,8,2006,1,7640001,7640002,346.004,401.752,407.414
76400108,76402352,10,12,2006,1,7640002,7640002,395.28,417.578,390.913
76400108,76402386,10,5,2007,1,7640002,7640002,373.759,371.132,391.462
76400108,76402917,10,11,2006,2,7640002,7640002,338.625,292.31,328.682
76400108,76402990,10,9,2006,2,7640002,7640002,339.633,273.3,336.646
76400108,76403325,10,8,2006,2,7640002,7640002,302.196,353.015,335.673
76400108,76403475,10,5,2007,1,7640001,7640002,395.067,345.129,447.773
76400108,76403521,10,6,2006,2,7640001,7640002,398.206,272.582,368.525
76400108,76403597,10,6,2006,2,7640002,7640002,364.291,333.452,340.084
76400108,76403720,10,9,2006,2,7640002,7640002,372.799,427.371,345.295
76400108,76403827,10,8,2006,1,7640002,7640002,394.61,432.33,455.387
76400108,76403835,10,6,2006,2,7640001,7640002,271.026,240.196,387.199
76400108,76403872,10,12,2006,1,7640001,7640002,406.893,373.814,393.53
76400108,76403924,10,3,2007,2,7640002,7640002,365.532,358.988,435.451
76400108,76404419,10,7,2006,2,7640002,7640002,431.302,475.263,474.48
76400108,76404557,10,11,2006,2,7640001,7640002,329.809,208.147,309.076
76400108,76404832,10,10,2006,2,7640001,7640002,356.557,364.136,361.842
76400108,76404922,10,11,2006,2,7640001,7640002,378.533,341.431,360.493
76400108,76404949,10,7,2006,1,7640001,7640001,402.668,379.488,425.33
76400108,76405248,10,4,2007,2,7640001,7640001,307.341,329.498,272.562
